,date,user_id,sex,age_skin_type,rate,content,product_url,dist
2136,2015.9.19,브로스현,m,37세 · 복합성 ·,soso,음‥ 눈가가 풀바른 느낌? 촉촉한건 모르겠음.,/product/4117,0.005068927973408854
2137,2016.7.11,소소한남자,m,23세 · 지성 ·,soso,일단 플루이드형태라 간편하고 용기가 지저분해지지 않는점이 괜찮아요. 냄새도 산뜻한게 괜찮구요. 하지만 이거를 굳이 써야된다는 임팩트같은건 없네요ㅜ 그냥저냥 쓰기에는 괜찮은 것 같아요.,/product/9149,0.017383852726720828
2138,2015.10.18,강혜경,f,23세 · 복합성 ·,soso,무난하니 좋네요 산뜻하구,/product/9149,0.007286682623381946
2139,2019.3.4,O별이O,f,22세 · 복합성 ·,good,선물용으로 샀는데요 너무 잘쓰고 있어요 피부는 복합성 피부고 좁쌀여드름 같은게 올라왔었는데 매일 이 에센스 발라주고 조금씩 트러블도 나아지고 제형이 가볍게 묽어서 흡수도 빠르고 끈적이지 않아요 에센스 바르고 끈적임 싫어하시고 가벼운거 찾는 남성분들 이거 쓰세요 피부관리 합시다! 프레시하고 시원한향? 입니다,/product/94664,0.003514971257270294
2140,2018.1.22,mamaguitar,m,33세 · 지성 ·,worst,이거 쓰다가 여드름 폭발해서 뒤질뻔...귀찮다고 올인원 사봤는데 피부 골로감 ㅋㅋ,/product/94664,0.00708414180054906
2141,2017.12.17,현주냥,m,40세 · 지성 ·,best,저는 지성피부에 트러블도 생기는 스타일입니다. 그리고 모닝귀차니즘의 전형적인 회사원이고요 면도를 하고 바르기도 좋고 유지분도 잡아주고 정말 올인원 스킨중에는 탑인것 같습니다. 가걱은 쪼금...아쉽지만 매일 1ㅡ2회사용시 3개월이상 사용합니당,/product/94664,0.006322143321303431
2142,2017.10.17,splayer,m,35세 · 복합성 ·,good,올드한 남자 향도 안나고 순해서 좋아요 묽어서 바르기도 편하고 유분이 많지도 않아요~! 가격대도 괜찮아서 주로 애용하는 편,/product/94664,0.0037590674236458455
2143,2017.8.2,shooting,f,22세 · 복합성 ·,good,이게 ㅋㅋㅋㅋㅋ 어쩌다 잘못사서 남자것을 한번 써 봤는데 너무 좋아요 ㅠㅠㅠㅠㅠㅠ 프레쉬하고 향도 시원하고 무엇보다 흡수력 짱짱 하나만 발라더 여름이니까 가볍고 화장도 잘 먹습니다 후후 가볍고 묽어서 화장솜에 묻혀서 닦아도 되지만 전 토너 다음에 사용합니다!! 피부가 확실히 좋아진것같으여 ㅠㅠㅠㅠ 뭐지 ㅠㅠㅠㅠ  주의! 남자화장품들은 면도 때문인지 몰라도 알코올이 들어가 있을 수 있어서 예민한 여성피부에는 비추!! 근데 전 넘 잘쓰고 있어용 ㅎㅎ,/product/94664,0.005610770502971096
2144,2016.8.12,세라오,f,28세 · 복합성 ·,bad,남편사줬는데 건성피부에는 별로인듯 트러블같은거 전혀 가라앉지않고 그냥별로임 다른걸로갈아탐..,/product/3820,0.006680794588617589
2145,2016.2.11,쭈우니,f,26세 · 건성 ·,good,좋다. 내가쓰는게 아니라 아빠랑 남자친구한테 선물해주었는데 귀차니즘 대박인 남자친구가 출근하기전에 편하게 쓰고있는거같다.,/product/3820,0.006679400345086295
2146,6개월 전,빰빰세우,m,24세 · 지성 ·,bad,"기존에 쓰던 포레스트포맨올인원 제품이 단종 돼 버려서... 어쩔 수 없이 산 제품.  그거 단종 시키고 나온 제품이라고 성능 비슷하다 했는데 써보니까 별로입니다. 트러블 진정 효과도 딱히 안 느껴지고 유분기 잡아 준다는 느낌도 전혀 없습니다. 가뜩이라 여름이라 피부에 기름 많이 올라오는데 요즘 밖에만 나가면 얼굴이 아주 그냥 산유국이네요. 오일러에요 오일러. 우리나라 토양이 제 피부 같았더라면 세계 제일 경제 강국으로 성장할 수 있었을 듯 합니다. 포지션도 성능도 애매하고 가격도 그다지 싸지 않은 제품. 재구매는 하지 않을 듯 하며, 아마 이 제품도 오래 못 가 단종 될 듯 합니다.",/product/122432,0.0064752907732674725
2147,6개월 전,Qiqu,f,24세 · 지성 ·,good,"남동생이 여드름이 너무 많이 나서 사주었어요! 몇주 사용했는데 여드름 많아 가라앉았습니다  동생이 화농성 여드름, 좁쌀 여드름은 기본으로 많고 그... 뭐냐.. 딱딱하고 큰 여드름(?) 만지면 아픈데 잘 짜지지도 않는 여드름 있자나요.. 그게 정말 자주 생겼었거든요 지금 화농성은 1~2개 정도 찾아볼 수 있을 정도고 좁쌀은 꽤 남아 있긴 하지만 그래도 전보다 훨씬 깨끗해보여요 앞서 말한 큰 여드름은 일주일 넘게 안보이네요  올인원이라 하나만 바르면 되어서 편한 것 같구요 제형은 딱 에센스 제형인데 생각보다는 산뜻하진 않았어요 유분기가 있는건 아닌데 아주 살짝 끈적..? 여름이라 더 그렇게 느껴질 수 도 있겠어요ㅎㅎ  용기도 꽤 고급져보이고 향은 여드름용 제품에서 흔하게 맡을 수 있는 티트리향이라 질리거나 머리 아프지도 않아요  여튼 만족합니다 깨끗해져가는 남동생 얼굴보니 뿌듯하네요",/product/122432,0.006953395078917457
2148,2018.9.4,솜턍,f,29세 · 복합성 ·,good,동생에게 줬는데 올인원이라 좋아함,/product/87104,0.007348373174918987
2149,2018.8.28,맑음e,f,29세 · 중성 ·,best,"바르라고 쫓아다녀도 안 바르는 우리신랑, 올인원을 사주고 싶어도 남자화장품 특유의 독한 향을 싫어해서 피부가 가뭄나고 있었는데 선물들어와서 화장대에 오빠꺼야~ 하면서 올려놨을뿐인데 샤워하고 나와서 혼자 잘 바르고 있다 드디어ㅠ",/product/87104,0.0014783632516620626
2150,2017.10.26,몽키D루피,f,25세 · 복합성 ·,soso,남자친구 선물해줬는데 잘 쓰고 있네요. 일단 생각보다 시중에 파는 남성화장품처럼 독한 향이 아니고 실제로 은은하게 나요 텍스쳐 자체가 묽어서 흡수가 잘 되는 느낌이고 바르고 나니까 얼굴 전체적으로 보송한 느낌도 나는 것 같더라구요 괜춘하네요 가성비 좋은 아이템인듯 성분도 착하구,/product/87104,0.004327104200466447
2151,2017.2.17,클리셰,m,25세 · 지성 ·,worst,남자 올인원이란 자고로 오일리함은 적어야하고 보습 기능은 적절해야합니다. 근데 이 제품은 너무 오일리하고 목욕탕 스킨st의 냄새가 강합니다. 그냥 썼는데 제 좁쌀여드름 원인 중 하나더군요.,/product/87104,0.002391521761348381
2152,2016.5.23,쪼유닝,f,35세 · 복합성 ·,bad,비싼데 양은 적고 냄새가 이상해요. 싸구려 스킨냄새 ...아저씨 화장품 냄새ㅜㅜ,/product/4120,0.0006061111718783652
2153,2015.9.1,망쿤,m,31세 · 복합성 ·,good,부드럽고 냄새도 독하지도 안음,/product/4120,0.0018247218624974915
2154,15일 전,리늏,f,19세 · 건성 ·,soso,#2019글로리템 아빠에게 드렸는데 양이 적고 가격이 비싸다고 하시네용,/product/97932,0.00147966609701089
2155,6개월 전,및나,f,30세 · 지성 ·,best,"이니스프리 수분크림만 써오다가 새로운거 쓰고싶다해서 글로우픽으로 알아보니 요기 크림이 순위도 평점도 좋더라구요 올리브영가니 할인도 하고있어 싸게 구매했습니다. 건성인 남편이 사용하기에 좀 건조하면 어쩌지했는데 향도 그리 강하지 않고 촉촉해서 마음에 든다고 하네요 그리고 튜브 형식이라 깔끔하게 쓸수있어 더 좋다 하고, 무엇보다 얼굴 당김도 없이 잘 쓰고 있습니다. 건성인 피부에도 추천합니다!~",/product/97932,0.005524436447399306
2156,2019.3.28,임크리스탈,f,26세 · 복합성 ·,best,글로우픽 보고 남자친구에게 선물해줬어요! 크림과 에센스를 같이 사줬는데 크림은 향이 거의 없고 가볍고 촉촉하게 잘 발린다고 좋아해요ㅎㅎ 남자친구 피부가 수분부족형 지성인데 피부에 잘 맞는 것 같다고 앞으로도 이 제품을 쭉 애용할거래요!,/product/97932,0.0028850519449244993
2157,2018.12.3,리뷰꾼,m,29세 · 복합성 ·,good,피부가 예민한 제여자친구께서 쓰시고서 아주 만족하시네요 샤워후 건조해 가려움을 많이느끼는데 이거쓰고 좀 덜하네영,/product/97932,0.0021076401495702113
2158,2017.11.3,도미솔,f,28세 · 복합성 ·,good,#평가단리뷰  이 제품은 남성용이지만 여성이 써도 무방합니다 향이 진하지는 않는 편이구요 수분크림처럼 사용했어요 너무 꾸덕꾸덕한 제형도 아니고 딱 적당했어요 너무 무거운 제형 싫어하는 남성분한테는 딱 적당할 거 같았어요 적당한 보습감도 있었고 괜찮았습니다  제품용기가 조금 살짝.. 마음에 들지는 않았습니다 튜브형인것은 청결면에서 좋았지만 세워놓으면 잘 넘어지더라구요~ 튜브형이라 짜서 쓸수있는 것은 만족스러웠구요  남성분들에게 추천하는 크림입니다,/product/97932,0.006042297410361219
2159,2017.10.28,TommyB,m,45세 · 지성 ·,good,향이 은은하고 강하지 않네요. 약간 풀향 나는 것 같고 남성 화장품 특유의 강한 향이 아니라 좋네요. 제형은 부드럽게 발리면서 피부에 싹 스며드는 가벼운 제형이네요. 무겁게 느껴지지 않습니다. 바른 후에 피부가 당기지 않고 적당한 수분감이 있네요. 같이 온 워터 에센스 후 이 크림으로 마무리해주니까 하루종일 피부가 편안해요.,/product/97932,0.004270996781372105
2160,2017.10.26,녹ㅊr,f,24세 · 복합성 ·,best,"끈적임없는 마무리, 산뜻한 느낌, 민감성인 제가 발라도 트러블하나없음.. 남동생도 써보더니 좋다고 난리입니다ㅋㅋㅋ 향이 진하지 않아서 냄새에 민감하신분들도 다 쓰실 수 있으실 것 같구요. 바로 흡수되지만 보습력도 좋은 편이예요 ;) 딱 남자들이 원하는 크림일 것 같아요",/product/97932,0.016457807855125295
2161,2017.10.24,changgg,m,36세 · 지성 ·,good,답답한 느낌 드는게 싫어서 이것저것 바르는편이 아닌데 이거는 끈적이거나 답답하지 않아서 좋네요 그리고 민감한 피부인데 여드름 같은거 안났어요 촉촉한 느낌이 오래 가고 향도 괜찮네요 이제 겨울까지 계속 쓸거같아요,/product/97932,0.012732870975180166
2162,2017.10.24,카네키켄,m,23세 · 복합성 ·,best,몽글몽글한 제형이고 부드럽게 발리는게 느낌이 좋았네요. 건조한 상태에서 발랐는데 보습과 유분충전이 잘 되어서 탱탱해지는게 맘에 들어요!! 스킨하고 로션+수분크림 발라주는 편인데 이제품하나로 스킨담에 공략해주면 되겠어요~ 주름개선과 미백효과가 있다는데 바르고나서 약간 톤이 커버되긴했어요^^ 꾸준히 쓰면서 직접 주름커버는 느껴봐야겠네요,/product/97932,0.0032117074326051265
2163,2017.10.24,고온,f,26세 · 건성 ·,good,평가단 리뷰  남자친구 쓰라고 하고 매일 만날 때마다 얼굴 체크하는 중 남자친구는 수분부족지성인데 민감하지 않아서인지 평소 이것저것 써도 트러블은 안 났음 이것도 트러블 없이 잘 맞는 것 같고 첫 개봉할 때 나도 손등에 테스트 해봤는데 같이 온 에센스가 콧물처럼 쫀쫀했고 이 크림은 그냥 무난무난한 로션같은 느낌이었음 올인원 크림이라고 해서 되게 꾸덕하거나 기름이 많을 줄 알았는데 그냥 적당히 보습감 있는 로션? 냄새는 딱 남자 화장품 냄새. 아부지 기초제품에서 많이 맡아본 냄새다 근데 진하지 않아서 역하거나 하지는 않음 일단 에센스랑 같이 쓰니까 피부결이나 보습은 되는데 아무래도 크림이 가벼운 편이라 수부지를 커버하기엔 힘들어보인다 막 추워지니까 똑같이 발라도 남자친구 얼굴이 튼다 한 번씩 더 바르라고 했는데 그러기엔 기름지다고... 수부지에게 딱인 제품은 아닌 듯 그러나 무난무난해서 누구나 잘 쓸 수 있겠다  결론=내 돈 주고 남자사람한테 선물하라고 하면 글쎄... 패키지가 예쁘거나 고급스러운 것도 아니라서 망설일 것 같다,/product/97932,0.00403367797476073
2164,2017.10.23,호승♥,f,25세 · 복합성 ·,best,남자친구한테 사용해보라고하고 어떤지 이것저것 물어봤는데 꽤나 만족하는 것 같더라구요! 꾸덕꾸덕한 느낌이 아니라 로션처럼 부드럽게 발리고 끈적이지도 않는데다가 사용 후에 건조함 없이 촉촉하다고 좋아하네요. 지금부터 겨울까지 쭉 쓰기 좋을 것 같다고 했어요. 전에 수분크림 잘못 썼다가 트러블 왕창 올라온 적이 있는데 이건 부작용도 없고 불편한 점도 없대요. 향은 머리아프고 강한 향이 아니라 은은하게 좋은 냄새 난다고 좋다네요. 같이 온 에센스는 아직 안써봤나봐요. 워낙 이것저것 바르는걸 귀찮아해서 크림만 슥 바르고 마네요ㅋㅋㅋㅋ 에센스도 쓰게 되면 어떤지 후기 올릴게요!,/product/97932,0.00641147195525793
2165,2017.10.22,연서하찬,f,42세 · 복합성 ·,best,"문제성 여드름으로 마흔이 넘은 나이에도 너무도 고생중인 남편이 일주일동안 열심히 세안하고 오로지 이 제품 + 동봉되어 온 에센스만을 사용하고 있어요.  사용자 : 40대 초반 남성 피부타임 : 수분 부족형 왕왕지성  남편은 기존에 어떤 한 브랜드에 정착하지 못하고 이것저것 다양한 브랜드를 썼어요. 최근엔 토소웅 제품을 쓰고 있었고요  남편은 늘 스킨, 로션을 바른 뒤에도 건조하다며 저의 크림을 얻어 바르고는 했지만 저의 피부타입은 건성이기에 만족스럽지 못하고 자기 피부엔 끈적인다 답답하다는 표현을 했었어요.  그런데 이 제품을 사용을 열심히 해보더니 크림이면서도 겉도는 느낌없이 피부에 착 밀착되어 쫀쫀하다는 느낌을 느낀답니다. 또한 이 크림으로 기초를 마무리 한 뒤부터 전혀 얼굴이 당긴다는 느낌이 없고, 향도 은은하고 기존에 자기가 써오던 화장품들의 향기와 너무 다르다며 이 제품 딱 맘에 들고 좋다며 벌써부터 구매를 채근하네요. 하지만 지금 계절엔 잘 맞지만 여름처럼 더운 계절에는 좀 피부에 과하지 않을까? 하는 생각이 든다고 하네요.  제가 본 남편의 피부가 확실히 유분감으로 번들거리는 것이 아닌 수분감으로 촉촉하고 톤이 밝아졌음이 확 느껴지네요. 또 그동안 써왔던 남자화장품들처럼 향도 강하지 않아 부인인 제 입장에서도 상당히 만족스러운 크림이네요. 남은 양 마저 다 사용 후 떨어지기전에 빠르게 구매를 해주려 합니다.",/product/97932,0.0032739450912578905
2166,2017.10.21,ljsshy,f,29세 · 복합성 ·,good,원래 자기 피부에 맞지 않으면 아무리 비싸고 좋다하는 화장품이어도 쓰지 않는 남자친구인데 이거 줬더니 잘쓰고 있어요! 평소에 이니스프리 비자 라인 많이 쓰고 겨울에는 네이처 수분크림 복합성피부용 쓰는데 요즘 날씨에 쓰기 딱 좋다고 했어요! 답답함도 없고 그렇다고 건조하거나 오히려 쉽게 기름지거나 이런 느낌도 없고 무엇보다 트러블이 더 나거나 하지는 않는다고 하네요! 원래 트러블이 큼직하게 가끔 올라오는 타입이라 화장품 바꾸고 올라올까봐 걱정했는데 잘쓰고 있어요! 제가 이래저래 써보고 싶은 화장품들 신청하다가 혹시나 하고 이거까지 신청했는데 이게 당첨됐네용 ㅎㅎㅎ 감사합니다! 다쓰고 나면 사서 써도 괜찮다고 했어요.,/product/97932,0.002604073942531593
2167,2017.10.21,빌리빌리,f,24세 · 건성 ·,good,휴가나온 군인인 오빠에게 줬습니당 오빠는 건성+티존 산유국+여드름 피부인데 자극없고 보습력도 괜찮다고 하더라구요. 향도 은은하고 뭔가 남성용 핸드크림같은 향? 적당히 쿨한 향과 머스크한 향이 섞인 것 같기도 해요! 피부에 바르면 (손등 기준) 확실히 건조했던 피부가 즉각적인 보습을 느낄 수 있고 아주 얇~~게 피부라 코팅되는 느낌에 만지면 맨질맨질 보들보들해요. 올인원이라 간편하게 하나만 바를 수 있다는 것도 장점이고 튜브타입이라 위생적이고 양 조절이 간편합니다. (저희 오빠가 양조절을 잘 못하거든요)  같이 온 에센스는 바른 직후는 살짝 끈끈쫀쫀한 느낌이 들지만 금방 피부에 스며들어요. 크림과 같은 향인데 크림보다는 향이 더 오래가는 느낌이 듭니다. 목덜이나 손목에 한방울 뿌려놓고 살냄새야~^^ 하는 것도 가능할 것 같아용   그래도 역시 남자들은 올인원 제품이 생기면 다른건 쳐다보지 않더라구요 에센스는 거의 버려졌습니다..ㅋㅋㅋㅋ,/product/97932,0.0067101417446919776
2168,2017.10.21,jjin08,f,25세 · 복합성 ·,good,남자친구가 기초화장품을 진짜 안써서 제가 주면 써볼까하고 평가단 신청해서 줬는데 잘 사용하고 있네요!! 남자친구가 써보고 느낀점은 보습이 진짜 좋대요 이거 바르면 촉촉하고 땡기는게 없어서 좋다고 하더라구요!! 그리고 남자친구 피부가 진짜 초 민감성인데 얼굴에 뭐 안났어요!! 마무리감도 좋다구하구요! 근데 같이 온 에센스는 촉촉하지만 향기가 남자친구가 맡기에는 독하대요ㅠㅠ 그거 빼고는 좋대요! 원래 귀찮아서 기초화장품안바르는 사람인데 계속 꾸준히 바르는걸보면 남자친구 맘에 들었나봐요!!,/product/97932,0.0017352625396190868
2169,2017.10.19,룰루^ㅠ^,f,25세 · 복합성 ·,good,저는 우리 아버지는 기초제품을 사다드려도 안쓰시기에 남자친구 줬어용ㅋㅋㅋ 원래 기초 안바르고 살던 앤데 피부가 딱봐도 건조한게 보여서 기초제품 올인원으로 선물해주고 사용하게 했었는데 안그래도 크림은 잘 쓰고 있는데 같이 온 조그만 에센스는 까먹게된다고 하더라구요 ㅋㅋㅋㅋㅋ  원래 이니스프리 올인원 모이스춰?로 쓰고 있었는데 바를 때 그건 약간 기름진 느낌이었다면 이건 딱 깔끔한 느낌이래요.  바른 후에 시간 지나면 비슷비슷 하다고 하는데 보습력 좋다고 하더라구요. 쓰기 편한 건 올인원이 확실히 편하다고는 하는데 전체적으로 나쁘지는 않대요. 에센스 먼저 챙겨 바르는걸 자꾸 까먹는것만 빼면요! ㅋㅋㅋㅋㅋ,/product/97932,0.0030391318305644788
2170,2017.10.19,방키,m,25세 · 지성 ·,good,남자화장품좀 이렇게 만들었으면... 을 느낀 제품 보통 올인원으로된 남자화장품 만들면 냄새가 너무 심해서 거부감드는데 얘는 향도 은은하고 과하지않고 딱좋음. 향 진한거바르면 하루종일 얼굴에서 냄새나서 머리가 어질어질한대 일단 그게좋았어요. 에센스도 그렇고 무향에 가까운 알로에향? 같음 확실히 보습은 잘되면서 끈적이거나 유분번들번들 거리지않아서 정말 좋음 요즘가을날씨라 티존은 번들대고 볼쪽은 다 트는데 요거는 끈적이지않으니까 덧발라도 부담없어서 볼쪽에는 한번더 덧발라주네영 제형은 이니스프리 포맨올인원보단 더촉촉하고 묽은 느낌입니다,/product/97932,0.00331842705272245
2171,2017.10.18,따나,f,26세 · 복합성 ·,good,"평가단으로 선정되어 받았습니다! 50대이신 아빠께 드렸는데, 평소에 아빠께서는 아무거나 그냥 바르기만 하면 된다는 분이셔서..ㅋㅋ 그냥 집에 있는 바디로션이나 그냥 아무 로션만 딱 하나 바르는 스타일이십니다. 아빠의 피부타입은 지성이신 것 같아요. 제가 지금 부모님이랑 떨어져 살아서 자세한 후기는 못들었지만, 발랐을 때 부드럽고 보습력도 좋아서 만족하신다고 합니다! 또한 잔여감이 없어서 좋다고 하셨습니다. 제가 직접 써보고 말씀드리고 싶은데 제가 쉐어버터가 안맞아서..흑흑ㅠ 여러가지 바르기 귀찮아하시는 남성분들이 쓰시기에 무난하지 않을까 생각합니다! 좋은 제품을 아빠께 선물할 수 있게 해주셔서 감사합니다! 글로우픽!><",/product/97932,0.007358070109261705
2172,2017.10.18,갸앍,f,27세 · 민감성 ·,good,당첨되서 물건 오자마자 아부지한테 발라보시라고ㅋㅋㅋㅋ  결론을 말하자면 향도 진하지 않고 촉촉해서 좋다고 하셨고 보기에도 바르고 피부 트러블 같은게 가라앉는게 보였습니다ㅋㅋ 같이 온 스킨은 향이 강해서 한번 바르시고 잘 안바르시지만 이것만 꾸준히 바르시네요 피부 좋아지신거에 굉장히 만족해 하셨고 다 쓰시면 재구매해야할 것 같습니다!!  굿굿으로 표시한 이유는 직접쓰신 본인이 가격에 비해 양이 좀 적은거 아니냐며 아쉽?다는 이야기를 하신지라ㅋㅋㅋㅋㅋㅋ그것 이외에는 정말 좋다고ㅋㅋ,/product/97932,0.005926896423733452
2173,2017.10.18,육포군,m,27세 · 지성 ·,good,"#평가단 20대 수부지 피부 평소에 같은 브랜드 올인원 사용중임 1.올인원이랑 같음 아저씨 냄새안나고 은은한 향임 2.되직함 임 3.세트로 들어있는 에센스랑 같이 사용했는데 각질제거는 좀 약한거 같은데 바르고 나면 피부탱탱해진 느낌이 듬 원래 점심만되면 유분 폭발해서 기름종이로 닦는데 이거 쓰면 저녁때까지는 버팀 피부톤도 조금 밝아진 느낌  저렴한 가격에 에센스까지 들어있는 가성비 좋은 제품 ———————————————————————- #평가단2차 2년만에 다시 써본 후기 “진정한 남성 올인원 화장품” 다른 올인원 제품들은 이름만 올인원인 제품이라서 수분크림을 같이 사용하지 않으면 피부가 건조해지지만 이 제품은 다른 기초화장품을 사용하지 않아도 건조해지지지 않고 유분조절도 잘된다. 주름개선,미백,탄력,톤케어,결케어,수분충전,밸런싱 의 기능을 담았다고 하는데 20대라서 주름개선 효과릉 못느끼겠고 미백기능도 못느끼겠다.",/product/97932,0.004653233881707575
2174,2017.10.17,파파맘,f,33세 · 지성 ·,best,이게 당첨될줄이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 남치니에게 사용후 후기를 알려달라고 부탁했어요 몇일 사용해보고 적어보아요~~  남친 피부타입은 티존 지성에 얼굴에 붉은 여드름 가끔 나는 타입이에요~ 평소에는 스킨+보습크림+립밤 으로 끝내는 평범한 남자에요  몇일동안 통화할때마다 제가 준 로션 진짜 좋다고 하더라구요  보습이 되게 잘 되는데 끈적거리는게 아니고 촉촉하고 보들보들하게 보습이 된다고 좋다고 해요 그리고...회사에서 피부 좋아보인더는 소리를 들었다고 자랑 하더라구요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ  향에 대해서 특별하 말을 하지 않을것을 보아 향은 합격한거 같아요 진한 향을 안좋아하는 사람이거든요~  아무튼 평가단에 합격되서 남친에게 좋은선물 하나 하게되서 기분 좋네요^^ 감사합니다~~~!    +추가글 이거 너무 좋다고 또 사달래요 ㅋㅋㅋㅋㅋㅋㅋㅋ남성용 화장품으로 좋은제품인가봐요 ㅎㅎㅎㅎㅎㅎ,/product/97932,0.005232487426576671
2175,2017.10.16,마루한,f,22세 · 지성 ·,best,#평가단리뷰   이제품은 제가 여자라서 못쓰고 아빠에게 써보시고 단점과 장점을 이야기해주세요! 라고 하였던 제품입니다. 우선 저의 아빠는 극건성이세요! 제가 먼저 박스를 열고 뚜껑을 따서 손등에 발라봤는데 냄새는 시원한 냄새였어요. 전형적인 남성 화장품냄새요. 처음에는 촉촉하게 발리다가 마지막으로는 부드러워지더라구요 가을에 건조할때 사용하기 좋을것같았어요. 뒷마무리감이 가벼운것을 좋아하시는 분들은 추천드려요! 너뮤 가볍게 마무리가 되어서 무거운마무리를 좋아하시는 분은 비추! 에센스도 같이왔는데 처음 냄새맡을때 1초 아세톤비슷한냄새가 나서 순간 찡그렸다가 또 다시 맡아보니 괜찮더라구요!,/product/97932,0.0038342621336494576
2176,2017.10.15,코가크니,f,27세 · 건성 ·,good,🐷평가단리뷰입니다🐷  원래남자친구주려고 신청했다가 이제 환절기고 추워지는데 아빠가 바를크림이 없을거같아 아빠한테 드렸어요!!!>< (아빠는 수부지) 향은 산뜻하고 음.. 더페랑 이니 올인원스킨로션처럼 어디선가 맡아본 비슷비슷한 향이었어요!! 은은해서 좋아유♡  보습력은 음.. 확실히 여자화장품 크림보다는 흡수가 빨리되용 덧발라도 밀린다거나 그런느낌없어서 좋았고 남자들은 끈적거리는거 싫어하는데 안끈적거려서 좋다고 하시네용! 무엇보다 자고일어나면 피부가 안땅긴대요!  여름에는 귀찮아서 뭐든 잘안바르는 남자분들 많으신데 가을~겨울에는 안바르면 입주변이나 하얗게 뜨니까요ㅠㅠㅠ 이거하나 딱바르면 완전겨울아니고선 각질걱정은 없을거같아용  (남자친구는 선물로 사줘야겠어요)  보습력🖤🖤🖤🖤 향🖤🖤🖤🖤 발림성🖤🖤🖤🖤🖤 흡수력🖤🖤🖤🖤🖤,/product/97932,0.004309663240677053
2177,2017.10.15,방노방노,f,28세 · 건성 ·,good,"*남자친구의 말을 실시간으로 적어 올리는 리뷰임. 남자친구가 사용했음!  별 4.5개줌. 흰색 크림 처음에는 향이 좀 좋았었어. 근데 바르니까 약간 향이 변하는건지 뭔지, 여튼 향은 나쁘지 않아. 핸드크림이랑 비슷한 느낌이야. 근데 발랐을때 촉촉한 느낌보다는 뭐라말하지, 밀가루 만지는 느낌 알아? 텁텁하거나 미끌거리거나 번들거림이 없고, 딱히 크림을 발랐다기보다..보송보송?? 에 가깝게 피부를 코팅한 느낌이야. 뭔가 보습이 된거같긴한데 수분크림을 바른것보단 촉촉한선크림을 바른느낌이야.  일단 올인원이라 편하고. 남자가 쓰기에 참 좋다. 올인원이라 스킨로션 각각을 발랐을때보다 대충 바른 느낌이 나.. 이게 장점이자 단점. 조금 피부에 신경쓴다하는 남자들은 싫어할듯.  시간 지나면 아무것도 안바른 듯 하다가 피부가 흡수를 해서 그런가 맘에들어. 참, 양 조절 잘해야해. 이게 넓게 퍼지며 발라지지 않고 바르다가 날아가버리는 느낌이라 여자들이 화장하듯 점 점 점 찍어놓고 발라야해.",/product/97932,0.0038201235795279898
2178,2017.10.14,푸른여우별,f,31세 · 복합성 ·,best,"[평가단 리뷰]  크림이지만 굉장히 산뜻하게 발려요. 바르고 조금만 두드려도 안 바른것 처럼 겉도는 느낌이 없었어요.  환절기라 피부가 메말라서 각질이 자꾸 생기는데 바르고 나니 피부결이 매끈해지게 정리될정도로 보습감이 좋고, 다음날 아침에도 피부가 땡기는 느낌이 전혀 없었어요.  남성용이지만 여성들이 사용해도 거부감 없을만큼 향은 은은하고 기분좋게 납니다.  귀찮으신 분들은 퍼펙트 파워크림 하나만 발라도 될 정도로 보습감과 빠르게 스며드는 것이 큰 장점이네요.",/product/97932,0.0027584281270164324
2179,2017.10.14,지ho,m,25세 · 지성 ·,best,#평가단리뷰 진짜 요새 날씨가 갑자기 추워지길래 극지성인 저도 살짝 건조해지고 파우더조차 살짝 뜰 때도 있길래 크림이 마침 필요했는데 정말 잘 받았습니다 ㅎㅅㅎ  -향 아닠ㅋㅋㅋ 무슨 포맨은 같은 향으로 통일하기로 퉁쳤나요 다들ㅋㅋㅋㅋㅋ 다이소 포맨 향수하고 XTM 올인원 워터액션하고 셋 다 향이 똑같아옄ㅋㅋ 향 상당히 좋고 향료 살짝 있을 것 같은 향입니다  -보습 아 진짜 너무 좋습니다bb 파워지지지지성으로써 겔타입이 아닌 수분크림은 기름질까봐 살짝 겁나긴 해서 반신반의로 발라봤는데 왠걸ㅋㅋ 수분 가득하고 유분 적당히 도네요 얼굴 만져보면 촉촉하게 수분 꽉찬 기분좋은 느낌 다들 아시는 딱 그 느낌입니다ㅎㅎ 바르고 찬 바람 맞고왔는데 속건조 안느껴져서 바로 후기남기는중 짱짱  -양 & 케이스 케이스가 핸드크림 케이스처럼 입구가 좁게 되어있어서 세워놓기가 조금 불편해요 그냥 눕혀서 놓는중ㅇㅇ 양은 많아보이진 않는데 80ml나 되면 일반 단지형태 수분크림 양이네여 꽤 많음bb  아맞어 그리고 패키지 안에 에센스 작은거까지 들어있어서 같이 쓸 때 좋을 거 같아요ㅋㅋ 이름만 에센스고 알코올 많이 들어간 토너이긴 한데 저는 면도 한 후에 소독용으로만 쓸 것 같네요ㅋㅋㅋ 딱 환절기 타이밍 맞게 잘 쓸 것 같은 크림에다가 토너까지 만나서 에잇 짱짱준다 하고 눌러버림ㅎㅎ 존좋입니다~,/product/97932,0.008053875974553426
