date,user_id,sex,age_skin_type,rate,content,product_url
2016.11.28,호뽀,f,34세 · 복합성 ·,best,"신랑에게 생체실험했던 남자스킨로션만 몇 통이더냐..! 그 중 유일하게 ""여보 다시 사다줘""를 듣게 했던 아이템ㅋ 남성 선물용 스킨을 찾는다면 브랜드빨+향기+기능 모두 무난 이상 수준인 이 아이를 추천함",/product/74074
2016.5.16,타요미,f,23세 · 민감성 ·,good,아빠 사드렸는데 잘쓰시고 계셔요. 손에 테스트만 해봤는데 30대 이상의 남성분이 쓰시기에 좋을듯. 약간 아저씨 냄새.,/product/74074
2019.2.24,노라라,f,26세 · 복합성 ·,best,남친 사줬는데 면도하고나서 그리고 샤워하고나서 쓴다고 하네요 순하고 자극적이지 않아서 좋다고해요ㅋㅋ,/product/7994
2019.2.4,이쏘다,f,23세 · 복합성 ·,good,"올인원 제품이라서 하나만 바르면 된다는게 장점인 것 같고, 촉촉한 제품이 좋은데 촉촉하고 향도 괜찮아서 나쁘지 않았습니다!",/product/7994
2019.2.2,rosebgh,f,20세 · 건성 ·,good,엄마가 사다주신거 그냥 쓰는건데 무난하게 괜찮음 향도 괜찮고 오빠가 스킨로션 들다바르기 귀찮다고 이것만 바르는데 피부좋아보임,/product/7994
2019.2.1,리체a,f,27세 · 지성 ·,good,아버지가 사용하시는데 올인원제품이라 이것만 발라도 충분해서 스킨케어를 귀찮아하는 분들에게 좋은 것 같아요.,/product/7994
2019.2.1,난나나나나나,f,24세 · 민감성 ·,soso,선크림 기능까지 된다고 해서 샀는데.. 생각보다 별로래요...,/product/7994
2019.1.31,핑크업,f,18세 · 민감성 ·,good,아는사람한테 스킨로션뭐쓰냐고 물어봤는데 이게 한번에끝나서 무엇보다 편리하고 좋다고합니당!,/product/7994
2019.1.31,손구름,f,26세 · 건성 ·,good,올리브영에서 남자친구랑 화장품 코너 가서,/product/7994
2018.9.12,몽실몽시루,m,32세 · 중성 ·,best,스킨로션이 다 떨어져서 뭘 살까 하다가 순위가 높기도 하고 올인원이라 간편할 것 같아서 구입했습니다(하나로 끝나니 저렴하기도 하고),/product/7994
2018.6.27,맥주엄마,f,20세 · 민감성 ·,best,아버지가 이벗만3통쓰고계심,/product/7994
2018.3.1,sog0103,f,23세 · 복합성 ·,good,남성분들이 사용하기 괜찮은 제품! 오빠선물로도 사줬었고 재구매의사도 높은 제품,/product/7994
2018.1.31,wlxes,f,26세 · 복합성 ·,best,남자친구 선물로 사줬는대 향이 너무 좋아요!,/product/7994
2017.9.24,자장자장면,m,27세 · 건성 ·,best,직원추천으로사봤는데 남자가 쓰기 좋음,/product/7994
3개월 전,엠홀릭,f,33세 · 민감성 ·,good,남자친구로 선물로 사줘서 사용하고 있습니다,/product/105470
4개월 전,튜브맘2,f,37세 · 민감성 ·,best,유키누 베이스는 다 마음에 들어요 순하고 촉촉해서 남자화장품중에서 순한 제품 찾는다면 진짜 완전 추천해요!! 처음엔 로션만 썼는데 스킨이랑 같이쓰니까 진짜 너무 좋아요 이전에 안맞는 스킨써서 스며드는 기분이 안들었는데 속까지 촉촉한느낌이라서 넘 죠아요,/product/105470
4개월 전,szjoe89,f,31세 · 복합성 ·,best,남편이 화장품에 깐깐한 편인데 정말 좋다고 하네요..! 성분도 순하고 하나만 발라도 촉촉하다며 올인원으로 사용하고 있습니다.,/product/105470
4개월 전,김요인,f,29세 · 복합성 ·,best,"손바닥에 흐르지 않는 젤같은 토너. 바르면서 빠르게 흡수가 되고, 향기가 독하지 않아서 좋음. 순한 화장품이라 피부에 자극이 전혀없고, 요즘같은 여름엔 토너만 바르고 외출해도 전혀 문제없음. 대분분 남자화장품 디자인은 검정색 회색, 네이비 색인데 유키누는 깔끔해서 좋음.",/product/105470
4개월 전,동동1124,f,30세 · 건성 ·,good,남치니에게 선물해줌,/product/105470
5개월 전,claudia819,f,21세 · 복합성 ·,best,새로 쓰고 있는 토너인데 촉촉하고 쉽게 이용할수 있어서 가족한테도 추천했어요!,/product/105470
5개월 전,씬쏘,f,27세 · 건성 ·,best,촉촉한데 보습도 오래 유지되서 좋아여. 남친 선물로 샀다가 저도 쓰게 되었네요:-),/product/105470
6개월 전,멜리나,f,22세 · 복합성 ·,best,남사친한테 선물해줬는데,/product/105470
2018.12.29,mercibenny,f,33세 · 복합성 ·,best,카카오 메이커스에서 선스틱 사고 받은 대용량 샘플 써보고 너무 마음에 들어서~~ 네이버 검색해서 바로 샀어요.,/product/105470
15일 전,yada0220,m,33세 · 중성 ·,good,흡수력이 매우 빠르고,/product/3457
3개월 전,lyew3932,m,30세 · 건성 ·,good,피부 트러블이 심하신 분한테 좋을것같아요,/product/3457
5개월 전,빠블리또,m,33세 · 복합성 ·,good,"직원은 진짜 아닌데, 주변에 랩시리즈 쓰는 남자들 치고 피부 트러블이 심한 사람음 없는거 같아요. 이건 보습 제품이라면 웬만하면 감당해야할 답답함, 끈적임이 없어 좋습니다.",/product/3457
5개월 전,jublicub,m,40세 · 건성 ·,best,"오랫동안 사용한 제품인데 에스띠로더 계열이라 그런지 워터로션 치고는 다소 좀 가격이 있지만,",/product/3457
6개월 전,셕셕스,m,26세 · 복합성 ·,soso,"랩시리즈 제품 전반적으로 만족하지만, 이 제품은 기초 중의 기초인 점을 감안하면 가격대가 쓸데 없이 높다는 생각입니다. 솔직히 이것만 바르면 스킨이랑 세럼 두가지 바르는 거랑은 비교가 안되는, 정말 다른 걸 바르기 전 정돈하는 토너 느낌이에요. 이정도 가격대면 extra value가 있어야 할 것 같은데 그렇지 않다는 말..",/product/3457
2019.4.17,존1,f,25세 · 민감성 ·,soso,남자친구 최애템인데 너무비싸요..여러분 면세로 사세요...,/product/3457
2019.3.19,휘Do,m,27세 · 복합성 ·,soso,그냥 이 가격 주고 살만한 제품은 절대 아니라고 생각합니다. 남초카페 같은데서 이정도 금액은 당연히 투자하고 이런 금액도 투자 못하면 피부 신경 쓰는거 맞냐고 그러는데.. 분명 이거보다 훨훨 싸고 괜찮은 제품들 로드샵에 깔린 것 같습니다.. 화장품 매장에서 알바해서 이거 샘플 받다보니 본품 용량 나왔는데도.. 손도 안가고...,/product/3457
2019.3.17,bjjeong,m,29세 · 복합성 ·,good,이제품을 한 4년정도 사용했습니다,/product/3457
2019.2.6,연두우,f,32세 · 복합성 ·,good,#탐사대,/product/3457
2019.2.4,이깽이,f,28세 · 복합성 ·,soso,가격대비 엄청 좋다라는 느낌은 아닌거 같아요,/product/3457
2019.2.4,흰소,f,32세 · 복합성 ·,good,면세갈때마다 꼭 쟁여오는데..엄청난효과가 있다기보다는 얼굴에 뭐 바르기귀찮아하는 남편한테 제격이에요. 바르고나서 끈적이거나 기름지지않아서 좋아하더라구요,/product/3457
2019.2.3,까기야,f,43세 · 복합성 ·,good,이것 신랑이 쓰는 제품인데 냄새도 제품도 순하고 특히 면도후 발라도 따갑지않아서 좋다고 잘쓰더라고요,/product/3457
2018.12.5,뿌린대로펴지리라,m,36세 · 복합성 ·,best,"저는 이거 3년넘게 계속 사서 쓰고 있습니다. 사실 외국화장품이라 가격이 상당히 비싼편이고, 이 제품 단일로는 엄청난 효과가 있다던가 하진 않지만, 여름엔 단독으로 써도 좋을만큼 산뜻하고 가벼운 느낌이 아주 매력적입니다. 봄이나 가을엔 같은 회사의 워터크림을 써주면 좋은거 같고, 겨울철엔 약간 유분감이 있는 크림을 쓰는 편인데, 꼭 같은 회사 제품이 아니더라도 어느 로션이든 크림이든 쓰기전에 기본 스킨은 오직 이걸로 시작합니다.",/product/3457
2018.11.9,힝구님,m,29세 · 중성 ·,good,화장품 바르기 귀찮아하는 남자들이 쓰기에는 적합한 화장품이 아닌가 싶네요 ㅎㅎ 올인원,/product/3457
2018.10.18,juunk,m,32세 · 민감성 ·,soso,면세점이 아니라면 못쓸듯,/product/3457
2018.6.11,응꺼져,m,28세 · 복합성 ·,best,엄청난 효능이 있은건 아닌데 쓸때 상쾌하고 세안 후 생기는 건조를 딱 적당히 유분기 없이 잡아주니깐 결국 얘만 쓰게됨. 뭐에 좋다 뭐에 좋다 해도 결국 쓰기 편한거에 손이 가기 마련이니깐 이건 기본으로 갖고 있고 결국 다른거 쓰다가도 이걸로 돌아가게 되는듯,/product/3457
2018.3.29,종이냄새,m,24세 · 중성 ·,good,겨울에도 이거 하나면 트는 것 없이 쓸 수 있어서 좋습니다. 하얀 로션도 지성이 없으면 하얗게 일어나는데 하나만 슥삭 발라도 돠니까 편리해서 쓰게 됩니다.,/product/3457
2018.3.19,기리님,m,25세 · 지성 ·,good,광안리 앞바다 똥물과는 비교도안되는,/product/3457
2018.1.27,nankwon,m,33세 · 지성 ·,bad,알코올 성분때문인지 쓰고나니깐 얼굴이 좀 트러블이 생겨요 민감한 피부에는 비추드려요.,/product/3457
2018.1.24,xyzxyz,f,23세 · 복합성 ·,good,한 병 다 쓰시곤 새로 주문해 달라고 하시네요. 아이오페 올인원인가.. 그거도 잘 안 바르시는데 이건 마음에 드시나봐요. 지성피부이신데 트러블 없이 잘 쓰고 계셔요. 피부 맑아지신것 같다고 좋아하십니다.,/product/3457
2018.1.3,순데렐라공주,f,34세 · 복합성 ·,good,남편 데일리스킨.,/product/3457
2017.10.21,손땀쟁이,m,26세 · 중성 ·,good,랩시리즈 제품중에서 베스트셀러인 이유가 뭘까하고 써봤는데 냄새도 좋고 되게 순하고 좋아요 여드름도 이거바르고 나니까 여드름도 덜나고 추천합니다!!,/product/3457
2017.8.19,쵸리짱,m,30세 · 복합성 ·,soso,그럭저럭 괜찮아요. 그런데 가격이 좀 비싸요.,/product/3457
2017.6.23,훈남되잣,m,30세 · 지성 ·,good,랩시리즈 ! 가격은 좀 나가지만 제가 처음 돈들여 샀던 기초케어 제품입니다! 지성 피부인데 싼뜻하게 케어되어 좋았습니다.,/product/3457
2017.4.1,신혜성인형,m,28세 · 복합성 ·,good,알코올이 함유되어잇어서 건성이나 속건조에는 비추,/product/3457
2017.3.27,세류.,m,33세 · 건성 ·,soso,자극적인 향 없고. 트러블도 없고.,/product/3457
2016.10.12,문언니,f,32세 · 지성 ·,bad,비싼 똥,/product/3457
2016.10.3,꿀피붕붕,m,35세 · 복합성 ·,soso,"워터로션, 스킨이라고 생각하면되고 피부결 정돈할때는 좋다 저거 사용 후 로션이나 크림은 꼭 발라줘야되고 무향이라서 좋은거 같은데 가격은 비싼편이다",/product/3457
2016.9.22,픽미픽미글로,m,33세 · 복합성 ·,best,넘나좋아요,/product/3457
2016.9.10,감기,m,38세 · 지성 ·,good,한통 무난하게 잘 썼어요. 번거럽더라도 화장솜에 덜어 쓰기를 추천 드림. 피부결 정돈 되는 느낌 받으실거예요,/product/3457
2016.6.23,꿈의여정,m,39세 · 지성 ·,soso,사악한 가격에 비해 좋은 줄 모르겠음,/product/3457
2016.3.31,설동동,m,30세 · 지성 ·,good,좋아요 촉촉하고 각질제거도 해줌,/product/3457
2016.3.22,쩡용,m,36세 · 민감성 ·,good,지금도 사용하고 있지만 남성특유의 스킨냄세는 전혀 나지 않습니다. 또한 스킨도 부드럽고요 다른화장품을 쓰다 현재 랩시리즈로 갈아탔는데 정말 만족스럽내요✌️,/product/3457
2016.3.9,공대남,m,28세 · 중성 ·,best,리얼 인생템. 5통인가 썼음.,/product/3457
2016.2.24,갑봉,f,26세 · 복합성 ·,soso,남자친구 선물해줘놓고 나도써봤는데 뮤슨 똥꾸린내남 그냥 스킨으로 걍 말그대로 쏘쏘,/product/3457
2016.2.23,qqqe3,f,29세 · 복합성 ·,good,남친 선물 세트구입해서 줬는데 좋다길래 진짜 좋은 줄 알았는데...,/product/3457
2016.2.11,superlady,f,35세 · 복합성 ·,bad,왜비싸고 왜좋다하는지 모르겠음 ㅡ남편왈ㅡ,/product/3457
2016.1.5,Brilliant,m,23세 · 복합성 ·,best,"랩시리즈 제품 중 가장 오래, 자주 바르는 제품. 피부가 아주 민감하진 않지만 좋지도 않은 편인데 이 제품은 딱 맞음 개인적으로 아주 만족!",/product/3457
2015.11.30,ssst,m,27세 · 지성 ·,best,3년넘게 쓰고있네요. 랩시리즈제품들 어지간한건 다써봤지만 특히 워터로션과 멀티액션워시는 단연 발군입니다.,/product/3457
2015.11.19,왕도미,f,35세 · 복합성 ·,good,남푠이 쓴거라 이것저것 모르겠고 지금까지 쓴것중 젤 좋다고 카더라.. 내껀사는데 남푠꺼는 비싸서 두번은 안사게 됨..ㅋ 다른거 개척해야지~ 이거써도 꿀피부는 안됨~,/product/3457
2015.11.9,vic3,m,33세 · 복합성 ·,soso,남자는 랩시리즈라는데 솔직히 딱히 좋은거 모르겠어요.,/product/3457
2015.9.14,브로스현,m,36세 · 복합성 ·,worst,그냥 물. 난 그냥 삼다수 바르리ㅡㅡ,/product/3457
2015.8.5,kyczon,m,38세 · 복합성 ·,soso,걍 화장솜에 충분히 져셔서 얼굴 딱으면,/product/3457
2015.7.3,카틀,m,34세 · 지성 ·,soso,향이없어서 괜찬은거같아요!,/product/3457
2015.6.28,이응ㅇ,f,24세 · 복합성 ·,good,우리 오빠가 제일 좋아하는 제품ㅋㅋㅋㅋ 비행기 탈 때마다 사더라,/product/3457
2015.5.19,불지옥디아블,m,36세 · 지성 ·,good,향이 없어서 좋아요,/product/3457
2015.4.7,파에톤,m,25세 · 민감성 ·,worst,얼굴이 일어나기 쉽상,/product/3457
2015.2.18,뷰티녀,f,30세 · 민감성 ·,good,우리오빠한테 선물♡,/product/3457
2014.12.12,해민,f,30세 · 지성 ·,best,촉촉하고좋아요,/product/3457
2019.1.31,dbwjd3994,f,24세 · 건성 ·,good,아부지 스킨로션만 바르다가 겨울되면서 너무 건조해하셨거든요,/product/7209
2019.1.31,돼지여보,f,15세 · 건성 ·,good,오빠한테 사줬는데 냄새도 좋은것 같고 오빠가 맘에 든데요!,/product/7209
2018.10.18,juunk,m,32세 · 민감성 ·,soso,보습력은 인정하나 조금지나면 유전 폭발..,/product/7209
2018.1.22,조은주남친,m,24세 · 복합성 ·,soso,많이 촉촉해요 겨울에 바르기 좋음,/product/7209
2017.12.25,jawonee,f,26세 · 복합성 ·,good,내가 안써봐서 모르겠지만 오빠가 쓸때마다 향 좋아서 눈돌아간다.,/product/7209
2017.6.28,어니언이,f,25세 · 민감성 ·,soso,예전에 남자친구 사다준적있는데 그냥 진한향 안나는 일반스킨이었음,/product/7209
2017.5.14,라임7979,m,41세 · 지성 ·,good,향도좋고 촉촉합니다 가성비 좋은제품^^,/product/7209
2017.4.3,서두부,f,34세 · 건성 ·,good,남자친구 지금 쓰는제품인데요,/product/7209
2017.2.23,셉킴,m,30세 · 지성 ·,soso,군대간 동생이 쓰고 있는데,/product/7209
2017.2.8,unh2,f,27세 · 건성 ·,best,"군인남자친구 혹한기훈련가서 2주내내 아무것도 못바르고 퉁퉁 불어터진 얼굴로 돌아왔는데, 이거 스킨로션 이틀 발라주니 피부 진정되고 원래대로 돌아오더군요ㅋㅋ 진짜좋은듯",/product/7209
2017.1.28,유빈이빈이,f,17세 · 복합성 ·,best,우리 아빠는 건성입니당!,/product/7209
2016.5.22,수유나무,f,34세 · 건성 ·,best,울 아빠의 인생 스킨,/product/7209
2016.3.23,민정바라기,f,30세 · 건성 ·,good,가격대비 좋은 제품인듯해요!! 추천!,/product/7209
2019.5.10,옥잉이미잉,f,27세 · 건성 ·,best,아빠가 스킨로션 다 떨어졌다 그러셔서,/product/5716
2019.3.25,자원맘,f,46세 · 복합성 ·,soso,다들 남자분들 좋아하신다해서 구매했는데 신랑은 향이 맘에 안든다네요.,/product/5716
2019.2.3,까기야,f,43세 · 복합성 ·,good,울 신랑 연애하기 전부터 이것만 썼는데 첨에 만났을때 향수 뿌리고 온줄 알고 완전 대박 첫눈에 반했었는데..약간 냄새가 겨울에 쓰기 좋은 향이긴 하지만 남자가 쓰기엔 무난한것같고 제품도 독하지 않아서 민감한 신랑도 몇번의 착오끝에 이것만 몇년째 쓰고 있는 제품중 하나네요,/product/5716
